2023-02-17 07:16:39,543 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:16:43,062 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:43,637 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: resume
2023-02-17 07:16:43,637 INFO    HandlerThread:1906 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-02-17 07:16:43,637 INFO    HandlerThread:1906 [system_monitor.py:start():151] Starting system monitor
2023-02-17 07:16:43,638 INFO    SystemMonitor:1906 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-17 07:16:43,639 INFO    SystemMonitor:1906 [interfaces.py:start():168] Started cpu
2023-02-17 07:16:43,639 INFO    SystemMonitor:1906 [interfaces.py:start():168] Started disk
2023-02-17 07:16:43,640 INFO    SystemMonitor:1906 [interfaces.py:start():168] Started memory
2023-02-17 07:16:43,640 INFO    SystemMonitor:1906 [interfaces.py:start():168] Started network
2023-02-17 07:16:44,579 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:16:45,150 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-17 07:16:45,150 DEBUG   SenderThread:1906 [sender.py:send_request():361] send_request: log_artifact
2023-02-17 07:16:45,153 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: pause
2023-02-17 07:16:45,153 INFO    HandlerThread:1906 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-02-17 07:16:45,153 INFO    HandlerThread:1906 [system_monitor.py:finish():161] Stopping system monitor
2023-02-17 07:16:45,178 DEBUG   SystemMonitor:1906 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-17 07:16:45,179 INFO    HandlerThread:1906 [interfaces.py:finish():175] Joined cpu
2023-02-17 07:16:45,179 INFO    HandlerThread:1906 [interfaces.py:finish():175] Joined disk
2023-02-17 07:16:45,179 DEBUG   SystemMonitor:1906 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-02-17 07:16:45,179 INFO    HandlerThread:1906 [interfaces.py:finish():175] Joined memory
2023-02-17 07:16:45,179 DEBUG   SystemMonitor:1906 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-02-17 07:16:45,179 INFO    HandlerThread:1906 [interfaces.py:finish():175] Joined network
2023-02-17 07:16:45,838 INFO    SenderThread:1906 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzcxMDY3NTU4', 'digest': '3f790eac9baf42e19794ad78b1a348bd', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-exercise_4-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-exercise_4-None', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUzMzk0Nzg0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzcxMDY3NTU4', 'versionIndex': 0}}, 'version': 'v0'}
2023-02-17 07:16:45,839 DEBUG   SenderThread:1906 [sender.py:send():334] send: stats
2023-02-17 07:16:48,853 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:49,613 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:16:53,877 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:54,635 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:16:58,894 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:16:59,655 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:17:03,912 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:17:04,680 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:17:08,939 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:17:09,706 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:17:13,959 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:17:14,724 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:17:18,976 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:17:19,743 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:17:24,002 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:17:24,768 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:17:29,021 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:17:29,787 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:17:34,047 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:17:34,811 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
2023-02-17 07:17:39,070 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: status_report
2023-02-17 07:17:39,837 DEBUG   HandlerThread:1906 [handler.py:handle_request():144] handle_request: keepalive
